,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
9223,s9224,Movie,Color of Love: The Jacey Story,Sheldon Larry,"Gena Rowlands, Louis Gossett Jr., Penny Fuller",,,2000,7+,87 min,Drama,"Louis Gossett, Jr. and Gena Rowlands find themselves in a dispute over the custody their young adorable bi-racial grandchild. The child's (Jacey's) parents are Gossett's son and Rowland's daughter, who died in a tragic accident leaving the granddaughter's custody up in the air."
9228,s9229,Movie,Caveman,Carl Gottlieb,"Ringo Starr, Dennis Quaid, Shelley Long, Jack Gilford, Cork Hubbert, Mark King, Paco Morayta, Evan Kim, Ed Greenberg, Carl Lumbly, Jack Scalici, Gigi Vorgan",,,1981,PG,92 min,Comedy,"Former Beatle Ringo Starr, Barbara Bach, Dennis Quaid and Shelley Long bond together in a hilarious love story for the ages...the stone ages...as a weakling caveman (Starr) struggles to win the heart of the lovely Lana (Bach)!"
9232,s9233,Movie,Calcutta 71,Mrinal Sen,"Ranjit Mallick, Ajitesh Banerjee, Utpal Dutta",,,1972,ALL,117 min,Drama,"Short stories are showcased of the common men and women, who struggle for a living and how the rich and famous enjoy their life not being aware of the misery of the common man."
9234,s9235,Movie,Butch Cassidy and the Sundance Kid (4K UHD),George Roy Hill,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin, Jeff Corey, Henry Jones",,,1969,PG,110 min,"Action, Adventure, Drama","Paul Newman and Robert Redford shine in the roles that will forever identify them as suave, daring outlaws on the run who fall in love with the same woman (Katharine Ross)."
9235,s9236,Movie,Butch Cassidy and the Sundance Kid,George Roy Hill,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin, Henry Jones, Jeff Corey, George Furth, Cloris Leachman, Ted Cassidy, Kenneth Mars, Donnelly Rhodes, Jody Gilbert, Timothy Scott, Don Keefer, Charles Dierkop, Francisco Cordova, Nelson Olmstead, Paul Bryar, Sam Elliott, Claude Akins",,,1969,PG,110 min,"Action, Drama, Western","Sundance is a mighty quick draw, and his partner Butch is a gifted get-rich-quick schemer. With the law on their trail, the two pack their guns, and, along with Sundance's girlfriend, head for Bolivia, away from the men trying to bring them to justice."
9237,s9238,Movie,Burn Country,Ian Olds,"Dominic Rains, Melissa Leo, James Franco, Rachel Brosnahan, Thomas Jay Ryan, Tim Kniffin",,,2016,7+,104 min,"Drama, Suspense","Leaving behind his life as a fixer for Western journalists covering the war in Afghanistan, an Afghan journalist (Dominic Rains) finds himself in a small town in Northern California working as a crime reporter. And when his friend (James Franco) goes missing, he is drawn deep into the community's dark peculiarities and is forced to confront the untenable reality of his new life in the U.S."
9241,s9242,Movie,BT: My Life as I Know It Now!,Isaac Halasima,BT,,,2018,7+,32 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","With an act that crosses all boundaries, BT will surely have you rolling with laughter. His physical performance style and charm landed him two performances on NBC's Friday Night Videos and a performance at the prestigious HBO U.S."
9243,s9244,Movie,Boris and Natasha: The Movie,Charles Martin Smith,"Sally Kellerman, Dave Thomas, Andrea Martin, John Calvin, Paxton Whitehead, Larry Cedar, Christopher Neame, Alex Rocco, John Candy, Anthony Newley",,,1992,PG,88 min,"Action, Comedy","The live-action version of animator Jay Ward's most famous no-goodnicks, the Cold War klutzes from Potsylvania who bedeviled Rocky and Bullwinkle. Our ""heroes"" are sent to the United States... little knowing their beloved ""Fearless Leader"" has merely set them up as bait."
9244,s9245,Movie,Blue Crush 2,Mike Elliott,"Sasha Jackson, Elizabeth Mathis, Gideon Emery, Ben Milliken, Sharni Vinson, Chris Fisher, Rosy Hodge",,,2011,PG-13,113 min,"Action, Drama, Sports","From the filmmakers of Blue Crush comes an unforgettable surf odyssey about a young woman who finds fun, friendship and a thrilling adventure of a lifetime along the coasts of South Africa."
9245,s9246,Movie,Blizzard,Le Var Burton,"Brenda Blethyn, Brittany Bristow, Whoopi Goldberg, Christopher Plummer, Jennifer Pisana, Josh Buckle, Stephanie Morgenstern",,,2004,ALL,100 min,Kids,"An enchanting tale of Katie and her magical friendship with Blizzard, one of Santa's newest reindeer. Blizzard uses her special powers to help Katie realize her own inner, strength and potential. By doing so Blizzard risks being banished from Santa's village – only the most powerful gift of call can save them."
9246,s9247,Movie,Blippi's Spooky Spells Halloween,,Clayton Grimm,,,2021,ALL,41 min,Kids,"Halloween is in the air and Blippi is in the spooky spirit after finding an old, leather-bound book of ""Spooky Spells."" Excited to make the most of the holiday, Blippi has decked out a Halloween campfire, hopeful that these spells will offer him everything he needs to make the best Halloween ever! This episode is starring Clayton Grimm as Blippi."
9247,s9248,Movie,Blacula,William Crain,"William Marshall, Denise Nicholas, Vonetta McGee, Gordon Pinsent, Thalmus Rasulala",,,1972,PG,93 min,Horror,"Transformed into a vampire, an African Prince emerges in 70s LA as Blacula."
9251,s9252,Movie,Bhaloo,Rajdutt,"Nana Patekar, Uma Bhende, Nilu Phule, Vikram Gokhale, Ranjana",,,1980,ALL,135 min,Drama,"When Sajjal comes of age, her guardian Appakaka finds a suitable partner for her in Jayant, a young lawyer. The cunning village chief Ramrao tries to oppose this union, and poisons Jayant when everything else fails. Now its upto Sajjal and her trusted canine companion Bhalu, to save the day."
9255,s9256,Movie,Babes in Toyland (1997),"Charles Grosvenor, Paul Sabella, Toby Bluth","Bronson Pinchot, Charles Nelson Reilly, Christopher Plummer, James Belushi, Lacey Chabert, Joseph Ashton",,,1997,G,74 min,"Animation, Kids","It's two days before Christmas and the Toyland Toy Factory is in jeopardy of being shut down. Who you gonna call? Jack and Jill, of course, along with several other nursery rhyme characters who come to the rescue in another entertaining rendition of saving Christmas."
9256,s9257,Movie,Babes in Toyland (1986),Clive Donner,"Drew Barrymore, Keanu Reeves, Richard Mulligan, Eileen Brennan, Jill Schoelen, Googy Gress, Pat Morita, Walter Buschhoff, Shari Weiser",,,1986,G,96 min,"Arts, Entertainment, and Culture",A young girl learns that she must believe in the existence of toys or Toyland and Christmas will be ruined by the evil Barnaby Barnacle. Beloved storybook characters come to the little girl's rescue by convincing her to see the light in this delightful tale about saving Christmas.
9259,s9260,Movie,Andy Woodhull: World's Greatest Stepdad,Isaac Halasima,Andy Woodhull,,,2018,7+,42 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Andy recently appeared on Conan on TBS. Around that same time, his half-hour special premiered on Comedy Central."
9260,s9261,Movie,An All Dogs Christmas Carol,"Gary Selvaggio, Paul Sabella","Charles Nelson Reilly, Sheena Easton, Ernest Borgnine, Dom DeLuise, Bebe Neuwirth, Steven Weber",,,1998,G,73 min,Kids,Three canines itch and scratch their way through everything and anything in an effort to save Christmas from an evil spirit (Carface) who wants to use dogs from all over the world to ruin Christmas.
9261,s9262,Movie,Amazing Grace (1974),Stan Lathan,"Jackie ""Moms"" Mabley, Slappy White, Rosalind Cash, Moses Gunn, Butterfly McQueen",,,1974,G,98 min,Comedy,"A train porter and his girlfriend become campaign organizers for the first black mayor in the history of Baltimore, the amazing Grace Teasdale Grimes. Moms Mabley stars in this hysterical comedy with heart along with Moses Gunn and Slappy White."
9262,s9263,Movie,All's Faire in Love,Scott Marshall,"Christina Ricci, Matthew Lillard, Ann-Margret, Cedric the Entertainer",,,2009,PG-13,108 min,Comedy,"A theatre troupe is about to lose its prime gig at Ye Olde Times Renaissance Faire to a rival troupe of conceited, classically-trained Shakespearean actors. This group must revive their act and find help from an unexpected source."
9263,s9264,Movie,Agathiyar,A. P. Nagarajan,"Sirkazhi Govindarajan, T. R. Mahalingam, A. V. M. Rajan, R. S. Manohar",,,1972,ALL,153 min,Drama,"Agathiyar Muni, an avatar of Lord Brahma and a member of the seven sages, performs supernatural feats of strength and daring in order to serve his people and the gods."
9264,s9265,Movie,"Adios, Sabata",Gianfranco Parolini,"Yul Brynner, Dean Reed, Pedro Sanchez",,,1971,PG,105 min,Adventure,"Under the brutal rule of local garrison leader Colonel Skimmel and European tyranny, a group of Mexican revolutionaries hire gunslinger Sabata (Yul Brynner) to rob a transport of Austrian gold in order to buy weapons. But Colonel Skimmel has other plans, taking the gold for himself and blaming the revolutionaries, but no scheming colonel is going to keep Sabata from earning his pay."
9267,s9268,Movie,A Good Year,Ridley Scott,"Russell Crowe, Albert Finney, Marion Cotillard, Abbie Cornish, Tom Hollander, Freddie Highmore",,,2006,PG-13,118 min,Comedy,HD. Russell Crowe stars as a bond trader whose life is changed by a trip to Provence to dispose of his uncle's estate.
9268,s9269,Movie,A Chorus Line,Richard Attenborough,"Michael Douglas, Terrence Mann, Michael Blevins, Yamil Borges, Jan Gan Boyd, Sharon Brown, Gregg Burge, Cameron English, Tony Fields, Nicole Fosse, Vicki Frederick, Michelle Johnston, Janet Jones, Pam Klinger, Audrey Landers, Charles McGowan, Alyson Reed",,,1985,PG-13,118 min,"Arts, Entertainment, and Culture, Drama","After narrowing down hundreds of Broadway hopefuls, choreographer Zach (Michael Douglas) leads a select group of dancers on an audition that could change their lives forever in this stunning adaptation of the hit Broadway musical."
9269,s9270,Movie,A Bucket of Blood,Roger Corman,"Dick Miller, Barboura Morris, Antony Carbone, Julian Burton, Ed Nelson, John Brinkley, John Shaner, Judy Bamber",,,1959,7+,65 min,"Comedy, Horror","Café busboy Walter ventures into the world of sculpting with a small statue called ""Dead Cat."" Unfortunately, ""Dead Cat"" is followed by ""Murdered Man."" By the time we reach Walter's interest in the female form...well, you get the picture."
9270,s9271,Movie,83 degrees - ski the north,Matthias Mayr,"Matthias Mayr, Matthias Haunholder",,,2019,7+,55 min,"Action, Documentary, Sports",Seeking to find the most remote places...
9271,s9272,Movie,66 Sadashiv,Yogesh Deshpande,"Mohan Joshi, Vandana Gupte, Yogesh Deshpande, Apoorva Modak, Jayant Sawarkar, Vishakha Subhedar, Pravin Tarde",,,2019,ALL,135 min,"Comedy, Drama","'66 Sadashiv' is an emotional yet humorous story of Prabhakar Shrikhande, a typical Punekar, who is a master at arguing. He starts an institute to teach people the art of fighting for one's rights, which is the 66th Art, while trying to gain recognition in the art world."
9276,s9277,Movie,Youth in Oregon,Joel David Moore,"Frank Langella, Billy Crudup, Christina Applegate, Mary Kay Place, Josh Lucas",,,2017,7+,100 min,"Comedy, Drama","""Youth In Oregon"" is a dark comedy about a man who agrees to drive his cantankerous father-in-law cross-country, with the hopes of talking him out of getting euthanized."
9287,s9288,Movie,The Magic Voyage,Michael Schoemann,"Corey Feldman, Dom DeLuise, Dan Haggerty, Mickey Rooney",,,1992,7+,80 min,"Action, Kids",Christopher Columbus decides to go on a journey to prove that the Earth is not flat. His companion is a smart wood worm who's on a quest of his own: to save a beautiful fairy princess from the evil lord Swarm and his insect army.
9288,s9289,Movie,The Last Exorcism,Daniel Stamm,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones",,,2010,PG-13,88 min,Horror,HD. A phony preacher decides to record his final exorcism and expose his fraud…until he discovers the very real evil within a possessed woman.
9289,s9290,Movie,The Lady Doctor,Camillo Mastrocinque,"Vittorio De Sica, Abbe Lane, Totò",,,1957,7+,99 min,Comedy,"Two sisters are convinced that their nephew's wife is a traitor and has an extramarital affair. In order to collect evidence, they turn to an investigative agency where, however, without their knowledge, they are helped by two cheaters who pretend to be professionals but in reality are only orderlies ..."
9292,s9293,Movie,The Dog Who Saved Christmas,Michael Feifer,"Dean Cain, Gary Valentine, Mario Lopez, Elisa Donovan",,,2009,PG,88 min,"Action, Comedy, Kids","The Bannister family's newly adopted and crafty canine, Zeus (voiced by Mario Lopez) saves its home from two bumbling thieves while the family is away at Christmas."
9294,s9295,Movie,The Boyfriend School,Malcolm Mowbray,"Steve Guttenberg, Jami Gertz, Shelley Long, Kyle MacLachlan, Madchen Amick, Kevin Scannell",,,1990,PG-13,103 min,Comedy,"Gus Kubicek (Steve Guttenberg) isn't exactly ladies' man material...at least not until his romance writer sister (Shelley Long) gets hold of him. Soon he's the buff and bronzed main character in the romantic fantasies of his dream girl, Emily."
9296,s9297,Movie,Swallows and Amazons,Philippa Lowthorpe,"Bobby McCulloch, Dane Hughes, Kelly Macdonald, Teddie Malleson-Allen, Orla Hill, Andrew Scott, Dan Skinner, Rafe Spall, Harry Enfield, Jessica Hynes, Fenella Woolgar, Seren Hawkes, Hannah-Jayne Thorp",,,2017,ALL,97 min,"Action, Drama, Kids","In this delightful family adventure, four children dream of escaping the tedium of a summer holiday with their mother. When finally given permission to camp on their own on an island in the middle of a vast lake, they are overjoyed. But when they get there they discover they may not be alone...and the battle for ownership of a lonely island teaches the value of friendship!"
9304,s9305,TV Show,Rupert,,"Julie Lemieux, Torquil Campbell, Hadley Kay, Guy Bannerman, Valerie Boyle, Keith White, Colin Fox",,"October 2, 2021",1995,TV-G,2 Seasons,"Animation, Kids","The adventures of Rupert, a young bear who unintentionally ends up in faraway or mystical places but always makes it back safely to his home of Nutwood."
9306,s9307,Movie,Red Dog,Kriv Stenders,"Josh Lucas, Rachael Taylor, Rohan Nichol",,,2011,PG,92 min,Comedy,"This is the story of a legendary, lovable red dog who roamed the outback looking for his original master, finding his way into the hearts of everyone he meets, bringing people and communities together, some who find love, and others who find themselves. Based on true events."
9317,s9318,Movie,Let There Be Light,"Mila Aung-Thwin, Van Royko","Mark Henderson, Jeffrey Harris, Michel Laberge",,,2017,ALL,80 min,"Documentary, Suspense","A group of scientists are approaching the final steps of a machine decades in the making: an artificial star that could provide millions of years of clean energy. Are scientists about to crack nuclear fusion, or chasing a delusion?"
9318,s9319,TV Show,Landscape Artist of the Year,,"Joan Bakewell, Frank Skinner, Kate Bryan, Tai Shan Schierenberg, Katleen Soriano",,,2015,ALL,1 Season,"Documentary, Special Interest, Unscripted","Joan Bakewell and Frank Skinner welcome the artists of the series that aims to unearth a new star of the arts world. Portrait artist Tai Shan Schierenberg, curator Kathleen Soriano and art dealer Kate Bryan will circulate among the contestants, assessing their talents and skill"
9319,s9320,Movie,Kanave Kalaiyadhe,V. Gowthaman,"Murali, Simran, Chinni Jayanth, Charle",,,1999,ALL,159 min,"Drama, Romance","Just as everything was falling into place for Anand, he is distraught when the girl he loves dies in a blast. Fate plays yet another trick on him when he finds himself face to face with her lookalike."
9321,s9322,TV Show,If You Give a Mouse a Cookie,,"Mason Mahay, Roger Craig Smith, Jessica DiCiccio, Jeff Bennett, Lara Jill Miller, Henry Kaufman, Kyla Kenedy White, Scarlet Estevez, Benji Risley",United States,"October 2, 2021",2021,ALL,10 Seasons,Kids,"If You Give A Mouse A Cookie, Series: Based on the beloved books by Laura Numeroff and Felicia Bond. Meet Mouse, Pig, Moose, Dog and Cat and their favorite kids! When everyone gets together one thing always leads to another in the most unexpected ways. You never know where things will end up, but you can be sure that IF Mouse and Friends go on an adventure, THEN there is lots of fun to be had!"
9323,s9324,Movie,Hawaii,George Roy Hill,"Julie Andrews, Max von Sydow, Richard Harris, Gene Hackman, Carroll O'Connor, Jocelyne LaGarde, Manu Tupou, Ted Nobriga, Elizabeth Logue, John Cullum, George Rose, Lou Antonio",,,1966,7+,161 min,Drama,"In this spectacular film starring Julie Andrews, Max von Sydow, Richard Harris and Gene Hackman two cultures collide when the Rev. Abner Hale (von Sydow) and his wife (Andrews) attempt to convert early 19th-century Hawaiian natives to Christianity."
9324,s9325,Movie,Halloween With The New Addams Family,David Steinmetz,"John Astin, Ted Cassidy, Jackie Coogan, Carolyn Jones, Henry Darrow, Jane Rose, Elvia Allman, Ken Weatherwax, Lisa Loring",,,1977,7+,87 min,Comedy,"America's first family of ghastly giddiness reunites for a Halloween celebration that will raise the...dead! John Astin, Carolyn Jones, Ted Cassidy, Jackie Coogan, Lisa Loring and Ken Weatherwax all reprise their roles from the hit original series!"
9333,s9334,Movie,Evidence of Blood,Andrew Mondshein,"David Strathaim, Mary McDonnell",,,1988,7+,109 min,Drama,A famous investigative reporter goes back to the small Southern town where he grew up to explore a murder involving his family's past.
